trip_index,station1,station2,distance,duration,node0,node1,node2
2157,1727,1860,34.46,64.18,0,1,2
2158,1727,1864,38.7,65.75,0,2,1
2159,1727,1865,37.49,62.39,0,2,1
2160,1727,1870,37.28,61.88,0,2,1
2161,1727,1871,41,67.04,0,2,1
2162,1727,1866,39.01,66.05,0,2,1
2163,1727,1874,43.57,68.32,0,2,1
2164,1727,1868,45.4,69.55,0,2,1
2165,1727,1869,44.34,67.12,0,2,1
2166,1727,1877,40.33,69.91,0,2,1
2167,1091,1769,8.61,21.69,0,2,1
2168,1091,1731,8.84,22.26,0,1,2
2169,1091,256,9,22.25,0,1,2
2170,1091,1726,9.47,23.47,0,1,2
2171,1091,265,10.85,27.04,0,1,2
2172,1091,225,8.93,22.8,0,2,1
2173,1091,1096,9.97,24.89,0,1,2
2174,1091,1097,11.6,28.84,0,1,2
2175,1091,1729,9.53,23.79,0,2,1
2176,1091,1052,9.12,23.09,0,2,1
2177,1091,2268,8.57,21.44,0,2,1
2178,1091,1017,9.92,24.75,0,1,2
2179,1091,1730,9.22,23.19,0,2,1
2180,1091,251,8.62,21.6,0,2,1
2181,1091,1028,8.67,21.74,0,2,1
2182,1091,171,10.54,26.3,0,1,2
2183,1091,1798,9.21,23.1,0,2,1
2184,1091,248,10.35,25.6,0,1,2
2185,1091,189,10.52,26.18,0,1,2
2186,1091,183,9.6,23.65,0,2,1
2187,1091,259,9.36,24.01,0,2,1
2188,1091,1098,12.9,32.01,0,1,2
2189,1091,1024,12.3,30.43,0,1,2
2190,1091,1745,10.15,25.85,0,2,1
2191,1091,1743,9.95,24.97,0,2,1
2192,1091,262,9.77,24.41,0,2,1
2193,1091,1019,9.97,24.75,0,2,1
2194,1091,260,10.79,27.04,0,2,1
2195,1091,1051,13.26,33.04,0,1,2
2196,1091,1768,13.79,34.16,0,1,2
2197,1091,1720,10.21,25.53,0,2,1
2198,1091,296,10.68,26.51,0,2,1
2199,1091,1737,10.61,26.6,0,2,1
2200,1091,1721,11.46,28.32,0,1,2
2201,1091,289,10.8,27.23,0,2,1
2202,1091,1031,11,27.87,0,2,1
2203,1091,1039,11.19,27.75,0,2,1
2204,1091,1767,13.21,32.58,0,1,2
2205,1091,247,10.94,27.11,0,2,1
2206,1091,1038,11.28,27.07,0,1,2
2207,1091,258,11.31,28.32,0,2,1
2208,1091,249,11.89,29.51,0,2,1
2209,1091,1744,15.4,37.99,0,1,2
2210,1091,1050,11.82,29.32,0,2,1
2211,1091,1821,11.65,29.28,0,2,1
2212,1091,1748,14.32,35.36,0,1,2
2213,1091,1809,15.92,39.51,0,1,2
2214,1091,1749,11.85,29.75,0,2,1
2215,1091,1823,13.51,33.61,0,2,1
2216,1091,1763,12,29.81,0,2,1
2217,1091,1102,13.1,32.34,0,1,2
2218,1091,1025,13.55,33.6,0,2,1
2219,1091,1092,13.82,34.34,0,2,1
2220,1091,1765,13.11,32.9,0,2,1
2221,1091,1753,13.77,32,0,1,2
2222,1091,349,12.92,31.28,0,2,1
2223,1091,1093,13.66,32.87,0,2,1
2224,1091,1808,14.82,36.67,0,2,1
2225,1091,1738,14.15,34.55,0,2,1
2226,1091,1752,14.47,31.87,0,2,1
2227,1091,1757,17.71,42,0,1,2
2228,1091,1756,14.9,33.17,0,2,1
2229,1091,1055,14.67,35.78,0,2,1
2230,1091,1754,15.36,37.27,0,2,1
2231,1091,1764,16.32,34.41,0,2,1
2232,1091,1799,15.78,37.33,0,2,1
2233,1091,1770,16.66,38.88,0,2,1
2234,1091,1766,17.94,41.8,0,2,1
2235,1091,1725,19.02,42.43,0,2,1
2236,1091,1747,21.74,43.06,0,1,2
2237,1091,1815,27.24,52.88,0,1,2
2238,1091,1722,24.24,49.8,0,2,1
2239,1091,1807,24.21,46.63,0,2,1
2240,1091,1822,29.63,52.94,0,1,2
2241,1091,1859,29.49,55.92,0,1,2
2242,1091,1819,44.35,56.97,0,1,2
2243,1091,1820,46.85,61.78,0,1,2
2244,1091,1860,32.49,59.2,0,1,2
2245,1091,1864,36.8,60.46,0,2,1
2246,1091,1865,35.59,57.1,0,2,1
2247,1091,1870,35.38,56.59,0,2,1
2248,1091,1871,39.1,61.75,0,2,1
2249,1091,1866,37.12,60.76,0,2,1
2250,1091,1874,41.67,63.02,0,2,1
2251,1091,1868,43.5,64.26,0,2,1
2252,1091,1869,42.44,61.83,0,2,1
2253,1091,1877,38.43,64.62,0,2,1
2254,1769,1731,8.79,22.39,0,1,2
2255,1769,256,7.16,17.79,0,1,2
2256,1769,1726,9.29,23.58,0,1,2
2257,1769,265,10.46,26.46,0,1,2
2258,1769,225,7.9,20.23,0,1,2
2259,1769,1096,9.63,24.57,0,1,2
2260,1769,1097,11.21,28.26,0,1,2
2261,1769,1729,6.44,15.87,0,2,1
2262,1769,1052,8.74,21.9,0,1,2
2263,1769,2268,6.82,16.47,0,1,2
2264,1769,1017,9.71,24.66,0,1,2
2265,1769,1730,6.43,16.17,0,1,2
2266,1769,251,7.46,18.43,0,1,2
2267,1769,1028,8.31,20.85,0,1,2
2268,1769,171,10.15,25.74,0,1,2
2269,1769,1798,8.72,21.86,0,1,2
2270,1769,248,9.87,25.22,0,1,2
2271,1769,189,9.88,25.11,0,1,2
2272,1769,183,9.01,22.25,0,1,2
2273,1769,259,8.2,20.84,0,1,2
2274,1769,1098,12.48,31.39,0,1,2
2275,1769,1024,11.88,29.81,0,1,2
2276,1769,1745,7.77,19.5,0,1,2
2277,1769,1743,7.38,18.46,0,1,2
2278,1769,262,7.2,17.8,0,1,2
2279,1769,1019,9.61,23.85,0,1,2
2280,1769,260,10.31,25.81,0,1,2
2281,1769,1051,12.84,32.42,0,1,2
2282,1769,1768,13.37,33.29,0,1,2
2283,1769,1720,8.01,19.92,0,1,2
2284,1769,296,10.32,25.62,0,1,2
2285,1769,1737,8.01,19.86,0,1,2
2286,1769,1721,10.95,27.41,0,1,2
2287,1769,289,9.52,23.51,0,1,2
2288,1769,1031,9.61,24,0,1,2
2289,1769,1039,10.86,26.72,0,1,2
2290,1769,1767,12.69,31.67,0,1,2
2291,1769,247,9.61,23.44,0,1,2
2292,1769,1038,8.65,20.27,0,1,2
2293,1769,258,9.21,22.75,0,1,2
2294,1769,249,11.53,28.62,0,1,2
2295,1769,1744,14.89,37.08,0,1,2
2296,1769,1050,11.46,28.43,0,1,2
2297,1769,1821,10.37,25.86,0,1,2
2298,1769,1748,13.8,34.45,0,1,2
2299,1769,1809,15.4,38.6,0,1,2
2300,1769,1749,9.92,25.02,0,1,2
2301,1769,1823,13.15,32.72,0,1,2
2302,1769,1763,10.07,25.07,0,1,2
2303,1769,1102,12.44,31.19,0,1,2
2304,1769,1025,13.19,32.71,0,1,2
2305,1769,1092,13.51,33.33,0,1,2
2306,1769,1765,12.53,31.37,0,1,2
2307,1769,1753,11.56,26.44,0,1,2
2308,1769,349,11.31,27.6,0,1,2
2309,1769,1093,12.57,30.6,0,1,2
2310,1769,1808,14.46,35.78,0,1,2
2311,1769,1738,13.52,32.99,0,1,2
2312,1769,1752,12.38,26.93,0,1,2
2313,1769,1757,17.2,41.09,0,1,2
2314,1769,1756,12.62,27.95,0,1,2
2315,1769,1055,14.05,34.22,0,1,2
2316,1769,1754,14.73,35.71,0,1,2
2317,1769,1764,13.86,29.36,0,1,2
2318,1769,1799,15.16,35.77,0,1,2
2319,1769,1770,16.03,37.32,0,1,2
2320,1769,1766,17.32,40.23,0,1,2
2321,1769,1725,20.71,40.81,0,1,2
2322,1769,1747,20.74,41.19,0,1,2
2323,1769,1815,26.87,51.8,0,1,2
2324,1769,1722,22.31,45.35,0,1,2
2325,1769,1807,23.31,42.41,0,1,2
2326,1769,1822,29.26,51.86,0,1,2
2327,1769,1859,28.76,54.62,0,1,2
2328,1769,1819,43.98,55.89,0,1,2
2329,1769,1820,46.48,60.7,0,1,2
2330,1769,1860,31.49,57.34,0,1,2
2331,1769,1864,34.93,56.06,0,1,2
2332,1769,1865,33.73,52.7,0,1,2
2333,1769,1870,33.51,52.19,0,1,2
2334,1769,1871,37.23,57.35,0,1,2
2335,1769,1866,35.25,56.36,0,1,2
2336,1769,1874,39.81,58.62,0,1,2
2337,1769,1868,41.64,59.86,0,1,2
2338,1769,1869,40.57,57.43,0,1,2
2339,1769,1877,36.56,60.22,0,1,2
2340,1731,256,9.17,23.03,0,2,1
2341,1731,1726,9.25,23.22,0,2,1
2342,1731,265,10.63,26.79,0,2,1
2343,1731,225,9.11,23.5,0,2,1
2344,1731,1096,9.75,24.64,0,2,1
2345,1731,1097,11.38,28.59,0,2,1
2346,1731,1729,9.7,24.49,0,2,1
2347,1731,1052,8.94,22.82,0,2,1
2348,1731,2268,8.75,22.14,0,2,1
2349,1731,1017,9.7,24.5,0,2,1
2350,1731,1730,9.39,23.89,0,2,1
2351,1731,251,8.79,22.3,0,2,1
2352,1731,1028,8.84,22.48,0,2,1
2353,1731,171,10.32,26.05,0,2,1
2354,1731,1798,9.15,23.23,0,2,1
2355,1731,248,10.18,25.62,0,1,2
2356,1731,189,10.48,26.68,0,2,1
2357,1731,183,9.77,24.35,0,2,1
2358,1731,259,9.54,24.71,0,2,1
2359,1731,1098,12.68,31.76,0,2,1
2360,1731,1024,12.08,30.18,0,2,1
2361,1731,1745,10.32,26.55,0,2,1
2362,1731,1743,10.13,25.67,0,2,1
2363,1731,262,9.95,25.11,0,2,1
2364,1731,1019,10.14,25.49,0,2,1
2365,1731,260,10.73,27.18,0,2,1
2366,1731,1051,13.04,32.79,0,2,1
2367,1731,1768,13.37,33.7,0,2,1
2368,1731,1720,10.38,26.24,0,2,1
2369,1731,296,10.85,27.26,0,2,1
2370,1731,1737,10.78,27.3,0,2,1
2371,1731,1721,11.37,28.77,0,2,1
2372,1731,289,10.97,27.93,0,2,1
2373,1731,1031,11.18,28.62,0,2,1
2374,1731,1039,11.36,28.49,0,2,1
2375,1731,1767,13.12,33.04,0,2,1
2376,1731,247,11.11,27.85,0,2,1
2377,1731,1038,11.48,27.98,0,1,2
2378,1731,258,11.48,29.02,0,2,1
2379,1731,249,12.06,30.26,0,2,1
2380,1731,1744,15.31,38.44,0,2,1
2381,1731,1050,11.99,30.06,0,2,1
2382,1731,1821,11.83,30.02,0,2,1
2383,1731,1748,14.23,35.81,0,2,1
2384,1731,1809,15.83,39.96,0,2,1
2385,1731,1749,12.03,30.45,0,2,1
2386,1731,1823,13.69,34.36,0,2,1
2387,1731,1763,12.17,30.51,0,2,1
2388,1731,1102,13.29,33.26,0,1,2
2389,1731,1025,13.73,34.35,0,2,1
2390,1731,1092,14,35.09,0,2,1
2391,1731,1765,13.28,33.64,0,2,1
2392,1731,1753,13.94,32.7,0,1,2
2393,1731,349,13.1,32.03,0,2,1
2394,1731,1093,13.84,33.61,0,2,1
2395,1731,1808,14.99,37.42,0,2,1
2396,1731,1738,14.32,35.29,0,2,1
2397,1731,1752,14.65,32.62,0,2,1
2398,1731,1757,17.62,42.46,0,2,1
2399,1731,1756,15.07,33.92,0,2,1
2400,1731,1055,14.85,36.53,0,2,1
2401,1731,1754,15.53,38.01,0,2,1
2402,1731,1764,16.5,35.15,0,2,1
2403,1731,1799,15.96,38.07,0,2,1
2404,1731,1770,16.83,39.62,0,2,1
2405,1731,1766,18.12,42.54,0,2,1
2406,1731,1725,19.19,43.17,0,2,1
2407,1731,1747,19.48,43.86,0,2,1
2408,1731,1815,27.44,53.8,0,1,2
2409,1731,1722,24.42,50.54,0,2,1
2410,1731,1807,24.38,47.37,0,2,1
2411,1731,1822,29.82,53.86,0,1,2
2412,1731,1859,29.63,56.77,0,2,1
2413,1731,1819,44.55,57.89,0,1,2
2414,1731,1820,47.05,62.7,0,1,2
2415,1731,1860,32.67,60.04,0,2,1
2416,1731,1864,36.98,61.2,0,2,1
2417,1731,1865,35.77,57.84,0,2,1
2418,1731,1870,35.56,57.33,0,2,1
2419,1731,1871,39.27,62.5,0,2,1
2420,1731,1866,37.29,61.5,0,2,1
2421,1731,1874,41.85,63.77,0,2,1
2422,1731,1868,43.68,65,0,2,1
2423,1731,1869,42.61,62.57,0,2,1
2424,1731,1877,38.6,65.37,0,2,1
2425,256,1726,9.6,23.78,0,2,1
2426,256,265,10.83,26.91,0,1,2
2427,256,225,8.33,20.95,0,1,2
2428,256,1096,9.94,24.79,0,2,1
2429,256,1097,11.57,28.71,0,1,2
2430,256,1729,8.08,19.89,0,2,1
2431,256,1052,8.96,22.27,0,2,1
2432,256,2268,7.12,17.54,0,2,1
2433,256,1017,9.9,24.65,0,2,1
2434,256,1730,7.77,19.29,0,2,1
2435,256,251,7.89,19.14,0,1,2
2436,256,1028,8.67,21.3,0,1,2
2437,256,171,10.52,26.19,0,1,2
2438,256,1798,8.93,22.24,0,2,1
2439,256,248,10.27,25.33,0,2,1
2440,256,189,10.27,25.69,0,2,1
2441,256,183,9.44,22.97,0,1,2
2442,256,259,8.16,20.59,0,2,1
2443,256,1098,12.84,31.84,0,1,2
2444,256,1024,12.24,30.26,0,1,2
2445,256,1745,8.7,21.95,0,2,1
2446,256,1743,8.5,21.07,0,2,1
2447,256,262,8.32,20.51,0,2,1
2448,256,1019,9.97,24.31,0,1,2
2449,256,260,10.52,26.19,0,2,1
2450,256,1051,13.21,32.87,0,1,2
2451,256,1768,13.58,33.66,0,2,1
2452,256,1720,9.18,22.68,0,2,1
2453,256,296,10.68,26.07,0,1,2
2454,256,1737,9.16,22.7,0,2,1
2455,256,1721,11.16,27.78,0,2,1
2456,256,289,9.72,24.68,0,2,1
2457,256,1031,10.18,25.84,0,2,1
2458,256,1039,11.2,27.74,0,2,1
2459,256,1767,12.9,32.04,0,2,1
2460,256,247,10.18,25.28,0,2,1
2461,256,1038,9.94,23.41,0,2,1
2462,256,258,10.32,25.48,0,2,1
2463,256,249,11.89,29.07,0,1,2
2464,256,1744,15.1,37.45,0,2,1
2465,256,1050,11.82,28.88,0,1,2
2466,256,1821,10.94,27.7,0,2,1
2467,256,1748,14.01,34.82,0,2,1
2468,256,1809,15.61,38.97,0,2,1
2469,256,1749,10.79,26.93,0,2,1
2470,256,1823,13.52,33.17,0,1,2
2471,256,1763,10.94,26.99,0,2,1
2472,256,1102,12.94,31.87,0,1,2
2473,256,1025,13.56,33.16,0,1,2
2474,256,1092,14.02,34.01,0,1,2
2475,256,1765,13.31,32.65,0,1,2
2476,256,1753,12.71,29.28,0,2,1
2477,256,349,12.13,29.3,0,2,1
2478,256,1093,13.22,32.12,0,2,1
2479,256,1808,14.82,36.23,0,1,2
2480,256,1738,14.37,34.39,0,1,2
2481,256,1752,13.42,29.45,0,2,1
2482,256,1757,17.41,41.46,0,2,1
2483,256,1756,13.84,30.75,0,2,1
2484,256,1055,14.9,35.62,0,1,2
2485,256,1754,15.58,37.11,0,1,2
2486,256,1764,14.97,32.06,0,2,1
2487,256,1799,16,37.17,0,1,2
2488,256,1770,16.88,38.72,0,1,2
2489,256,1766,18.17,41.64,0,1,2
2490,256,1725,21.55,42.21,0,1,2
2491,256,1747,21.58,42.6,0,1,2
2492,256,1815,27.09,52.42,0,1,2
2493,256,1722,23.45,47.82,0,2,1
2494,256,1807,23.41,44.65,0,2,1
2495,256,1822,29.47,52.47,0,1,2
2496,256,1859,29.34,55.45,0,1,2
2497,256,1819,44.2,56.51,0,1,2
2498,256,1820,46.7,61.32,0,1,2
2499,256,1860,32.34,58.74,0,1,2
2500,256,1864,36,58.48,0,2,1
2501,256,1865,34.8,55.12,0,2,1
2502,256,1870,34.58,54.61,0,2,1
2503,256,1871,38.3,59.77,0,2,1
2504,256,1866,36.32,58.78,0,2,1
2505,256,1874,40.88,61.05,0,2,1
2506,256,1868,42.71,62.28,0,2,1
2507,256,1869,41.64,59.85,0,2,1
2508,256,1877,37.63,62.64,0,2,1
2509,1726,265,10.67,26.59,0,2,1
2510,1726,225,9.73,24.72,0,2,1
2511,1726,1096,9.79,24.44,0,2,1
2512,1726,1097,11.42,28.39,0,2,1
2513,1726,1729,10.21,25.68,0,2,1
2514,1726,1052,9.35,23.16,0,1,2
2515,1726,2268,9.25,23.33,0,2,1
2516,1726,1017,9.74,24.3,0,2,1
2517,1726,1730,9.9,25.08,0,2,1
2518,1726,251,9.42,23.52,0,2,1
2519,1726,1028,9.47,23.7,0,2,1
2520,1726,171,10.36,25.85,0,2,1
2521,1726,1798,9.65,24.08,0,1,2
2522,1726,248,10.16,25.16,0,1,2
2523,1726,189,10.9,27.37,0,2,1
2524,1726,183,10.4,25.57,0,2,1
2525,1726,259,10.03,25.71,0,2,1
2526,1726,1098,12.71,31.58,0,1,2
2527,1726,1024,12.08,30.01,0,2,1
2528,1726,1745,10.83,27.74,0,2,1
2529,1726,1743,10.61,26.8,0,1,2
2530,1726,262,10.43,26.13,0,1,2
2531,1726,1019,10.72,26.59,0,1,2
2532,1726,260,10.94,27.04,0,1,2
2533,1726,1051,13.05,32.62,0,2,1
2534,1726,1768,13.4,33.52,0,2,1
2535,1726,1720,10.86,27.14,0,2,1
2536,1726,296,11.41,28.13,0,1,2
2537,1726,1737,11.24,28.2,0,1,2
2538,1726,1721,11.68,28.91,0,1,2
2539,1726,289,11.45,28.84,0,2,1
2540,1726,1031,11.8,29.83,0,2,1
2541,1726,1039,11.99,29.71,0,2,1
2542,1726,1767,13.45,33.28,0,1,2
2543,1726,247,11.74,29.06,0,2,1
2544,1726,1038,11.89,28.61,0,1,2
2545,1726,258,11.96,29.93,0,2,1
2546,1726,249,12.58,31.16,0,1,2
2547,1726,1744,15.46,38.59,0,2,1
2548,1726,1050,12.54,31.02,0,1,2
2549,1726,1821,12.45,31.24,0,2,1
2550,1726,1748,14.56,36.06,0,1,2
2551,1726,1809,15.97,40.11,0,2,1
2552,1726,1749,12.5,31.36,0,2,1
2553,1726,1823,14.21,35.26,0,1,2
2554,1726,1763,12.65,31.42,0,2,1
2555,1726,1102,13.67,34.02,0,1,2
2556,1726,1025,14.25,35.25,0,1,2
2557,1726,1092,14.74,36.15,0,1,2
2558,1726,1765,14.03,34.8,0,1,2
2559,1726,1753,14.43,33.7,0,2,1
2560,1726,349,13.72,33.24,0,2,1
2561,1726,1093,14.46,34.83,0,2,1
2562,1726,1808,15.51,38.32,0,1,2
2563,1726,1738,14.95,36.51,0,2,1
2564,1726,1752,15.13,33.88,0,2,1
2565,1726,1757,17.96,42.7,0,1,2
2566,1726,1756,15.56,35.18,0,2,1
2567,1726,1055,15.47,37.74,0,2,1
2568,1726,1754,16.16,39.23,0,2,1
2569,1726,1764,16.69,36.49,0,2,1
2570,1726,1799,16.58,39.29,0,2,1
2571,1726,1770,17.46,40.84,0,2,1
2572,1726,1766,18.74,43.75,0,2,1
2573,1726,1725,22.28,44.36,0,1,2
2574,1726,1747,22.31,44.74,0,1,2
2575,1726,1815,27.78,54.51,0,1,2
2576,1726,1722,25.04,51.76,0,2,1
2577,1726,1807,25.01,48.58,0,2,1
2578,1726,1822,30.16,54.56,0,1,2
2579,1726,1859,30.03,57.54,0,1,2
2580,1726,1819,44.89,58.6,0,1,2
2581,1726,1820,47.39,63.41,0,1,2
2582,1726,1860,33.06,60.89,0,1,2
2583,1726,1864,37.6,62.42,0,2,1
2584,1726,1865,36.39,59.06,0,2,1
2585,1726,1870,36.18,58.55,0,2,1
2586,1726,1871,39.9,63.71,0,2,1
2587,1726,1866,37.92,62.72,0,2,1
2588,1726,1874,42.47,64.98,0,2,1
2589,1726,1868,44.3,66.22,0,2,1
2590,1726,1869,43.24,63.79,0,2,1
2591,1726,1877,39.23,66.58,0,2,1
2592,265,225,11.12,28.29,0,2,1
2593,265,1096,10.56,26.39,0,2,1
2594,265,1097,11.27,27.95,0,2,1
2595,265,1729,11.37,28.56,0,2,1
2596,265,1052,10.42,26.21,0,2,1
2597,265,2268,10.42,26.21,0,2,1
2598,265,1017,10.69,26.61,0,2,1
2599,265,1730,11.07,27.96,0,2,1
2600,265,251,10.8,27.09,0,2,1
2601,265,1028,10.67,27.04,0,2,1
2602,265,171,10.97,27.37,0,1,2
2603,265,1798,10.75,27.05,0,2,1
2604,265,248,11.11,27.56,0,1,2
2605,265,189,11.85,29.68,0,2,1
2606,265,183,11.67,28.82,0,2,1
2607,265,259,11.19,28.59,0,2,1
2608,265,1098,12.56,31.12,0,1,2
2609,265,1024,12.02,29.65,0,1,2
2610,265,1745,11.97,30.16,0,2,1
2611,265,1743,11.8,29.74,0,2,1
2612,265,262,11.62,29.18,0,2,1
2613,265,1019,11.82,29.22,0,1,2
2614,265,260,11.89,29.45,0,1,2
2615,265,1051,12.98,32.26,0,1,2
2616,265,1768,13.25,33.08,0,2,1
2617,265,1720,11.81,29.45,0,2,1
2618,265,296,12.36,30.54,0,1,2
2619,265,1737,12.34,30.87,0,2,1
2620,265,1721,12.19,30.5,0,2,1
2621,265,289,12.4,31.15,0,2,1
2622,265,1031,12.44,31.48,0,2,1
2623,265,1039,12.37,30.71,0,2,1
2624,265,1767,13.71,33.84,0,1,2
2625,265,247,12.37,30.71,0,2,1
2626,265,1038,13.13,31.57,0,2,1
2627,265,258,12.91,32.24,0,2,1
2628,265,249,13.11,32.31,0,1,2
2629,265,1744,15.34,38.28,0,2,1
2630,265,1050,13.13,32.24,0,1,2
2631,265,1821,13.08,32.88,0,2,1
2632,265,1748,14.53,36.4,0,2,1
2633,265,1809,15.86,39.8,0,2,1
2634,265,1749,13.45,33.67,0,2,1
2635,265,1823,14.74,36.41,0,1,2
2636,265,1763,13.6,33.73,0,2,1
2637,265,1102,14.26,35.23,0,1,2
2638,265,1025,14.78,36.4,0,1,2
2639,265,1092,15.33,37.37,0,1,2
2640,265,1765,14.3,35.94,0,2,1
2641,265,1753,15.38,36.01,0,2,1
2642,265,349,14.36,34.88,0,2,1
2643,265,1093,14.85,35.91,0,2,1
2644,265,1808,16.05,39.47,0,1,2
2645,265,1738,15.34,37.59,0,2,1
2646,265,1752,15.9,35.48,0,2,1
2647,265,1757,17.92,43.04,0,2,1
2648,265,1756,16.33,36.77,0,2,1
2649,265,1055,15.86,38.83,0,2,1
2650,265,1754,16.55,40.31,0,2,1
2651,265,1764,17.41,37.72,0,2,1
2652,265,1799,16.97,40.37,0,2,1
2653,265,1770,17.84,41.92,0,2,1
2654,265,1766,19.13,44.84,0,2,1
2655,265,1725,20.2,45.47,0,2,1
2656,265,1747,22.9,45.96,0,1,2
2657,265,1815,28.32,55.66,0,1,2
2658,265,1722,25.33,53.12,0,2,1
2659,265,1807,25.29,49.94,0,2,1
2660,265,1822,30.7,55.71,0,1,2
2661,265,1859,30.56,58.69,0,1,2
2662,265,1819,45.42,59.75,0,1,2
2663,265,1820,47.92,64.56,0,1,2
2664,265,1860,33.65,62.1,0,1,2
2665,265,1864,37.89,63.78,0,2,1
2666,265,1865,36.68,60.41,0,2,1
2667,265,1870,36.47,59.9,0,2,1
2668,265,1871,40.18,65.07,0,2,1
2669,265,1866,38.2,64.07,0,2,1
2670,265,1874,42.76,66.34,0,2,1
2671,265,1868,44.59,67.57,0,2,1
2672,265,1869,43.53,65.15,0,2,1
2673,265,1877,39.51,67.94,0,2,1
2674,225,1096,10.24,26.14,0,1,2
2675,225,1097,11.87,30.09,0,1,2
2676,225,1729,8.82,22.34,0,2,1
2677,225,1052,9.48,23.99,0,1,2
2678,225,2268,7.86,19.98,0,2,1
2679,225,1017,10.19,26,0,1,2
2680,225,1730,8.51,21.74,0,2,1
2681,225,251,7.9,20.15,0,2,1
2682,225,1028,9.04,22.94,0,1,2
2683,225,171,10.81,27.55,0,1,2
2684,225,1798,9.46,23.96,0,1,2
2685,225,248,10.61,26.85,0,1,2
2686,225,189,10.34,26.31,0,1,2
2687,225,183,9.33,23.37,0,1,2
2688,225,259,9,23.51,0,2,1
2689,225,1098,13.17,33.26,0,1,2
2690,225,1024,12.57,31.68,0,1,2
2691,225,1745,9.43,24.39,0,2,1
2692,225,1743,9.24,23.51,0,2,1
2693,225,262,9.06,22.95,0,2,1
2694,225,1019,10.34,25.87,0,1,2
2695,225,260,11.04,27.91,0,1,2
2696,225,1051,13.53,34.29,0,1,2
2697,225,1768,14.1,35.31,0,1,2
2698,225,1720,9.91,25.13,0,2,1
2699,225,296,11.05,27.64,0,1,2
2700,225,1737,9.9,25.14,0,2,1
2701,225,1721,11.68,29.43,0,1,2
2702,225,289,10.55,27.15,0,2,1
2703,225,1031,10.92,28.28,0,2,1
2704,225,1039,11.46,29.3,0,2,1
2705,225,1767,13.42,33.69,0,1,2
2706,225,247,10.92,27.72,0,2,1
2707,225,1038,10.68,25.85,0,2,1
2708,225,258,11.06,27.93,0,2,1
2709,225,249,12.26,30.64,0,1,2
2710,225,1744,15.62,39.1,0,1,2
2711,225,1050,12.19,30.45,0,1,2
2712,225,1821,11.67,30.15,0,2,1
2713,225,1748,14.53,36.47,0,1,2
2714,225,1809,16.13,40.61,0,1,2
2715,225,1749,11.53,29.38,0,2,1
2716,225,1823,13.89,34.74,0,1,2
2717,225,1763,11.67,29.44,0,2,1
2718,225,1102,13.31,33.44,0,1,2
2719,225,1025,13.93,34.73,0,1,2
2720,225,1092,14.39,35.57,0,1,2
2721,225,1765,13.68,34.22,0,1,2
2722,225,1753,13.5,31.62,0,1,2
2723,225,349,12.86,31.75,0,2,1
2724,225,1093,13.94,34.42,0,2,1
2725,225,1808,15.19,37.8,0,1,2
2726,225,1738,14.74,35.96,0,1,2
2727,225,1752,14.16,31.9,0,2,1
2728,225,1757,17.93,43.11,0,1,2
2729,225,1756,14.56,33.13,0,1,2
2730,225,1055,15.26,37.19,0,1,2
2731,225,1754,15.95,38.68,0,1,2
2732,225,1764,15.71,34.51,0,2,1
2733,225,1799,16.37,38.73,0,1,2
2734,225,1770,17.25,40.29,0,1,2
2735,225,1766,18.53,43.2,0,1,2
2736,225,1725,21.92,43.78,0,1,2
2737,225,1747,21.95,44.16,0,1,2
2738,225,1815,27.46,53.99,0,1,2
2739,225,1722,24.18,50.27,0,2,1
2740,225,1807,24.15,47.1,0,2,1
2741,225,1822,29.84,54.04,0,1,2
2742,225,1859,29.71,57.02,0,1,2
2743,225,1819,44.56,58.08,0,1,2
2744,225,1820,47.07,62.89,0,1,2
2745,225,1860,32.71,60.31,0,1,2
2746,225,1864,36.74,60.93,0,2,1
2747,225,1865,35.53,57.57,0,2,1
2748,225,1870,35.32,57.06,0,2,1
2749,225,1871,39.04,62.22,0,2,1
2750,225,1866,37.06,61.23,0,2,1
2751,225,1874,41.61,63.49,0,2,1
2752,225,1868,43.44,64.73,0,2,1
2753,225,1869,42.38,62.3,0,2,1
2754,225,1877,38.37,65.09,0,2,1
2755,1096,1097,11.31,28.19,0,1,2
2756,1096,1729,10.54,26.67,0,2,1
2757,1096,1052,9.69,24.17,0,1,2
2758,1096,2268,9.59,24.32,0,2,1
2759,1096,1017,9.81,24.46,0,2,1
2760,1096,1730,10.24,26.07,0,2,1
2761,1096,251,9.92,24.94,0,2,1
2762,1096,1028,9.98,25.08,0,1,2
2763,1096,171,10.25,25.65,0,1,2
2764,1096,1798,9.95,25,0,2,1
2765,1096,248,10.23,25.42,0,1,2
2766,1096,189,10.96,27.54,0,2,1
2767,1096,183,10.79,26.67,0,2,1
2768,1096,259,10.36,26.7,0,2,1
2769,1096,1098,12.6,31.37,0,1,2
2770,1096,1024,11.97,29.81,0,1,2
2771,1096,1745,11.09,28.01,0,2,1
2772,1096,1743,11.07,27.79,0,2,1
2773,1096,262,10.77,27.15,0,1,2
2774,1096,1019,10.94,27.08,0,1,2
2775,1096,260,11.01,27.3,0,1,2
2776,1096,1051,12.94,32.42,0,1,2
2777,1096,1768,13.49,33.52,0,1,2
2778,1096,1720,10.93,27.31,0,2,1
2779,1096,296,11.47,28.39,0,1,2
2780,1096,1737,11.46,28.72,0,2,1
