,start_station_name,end_station_name,count
3324,Picardy Place,Logie Green Road,3
3325,Picardy Place,Lothian Road,5
3326,Picardy Place,McDonald Road,10
3327,Picardy Place,Meadows East,1
3328,Picardy Place,Meggetland,3
3329,Picardy Place,Milton Road - Edinburgh College,1
3330,Picardy Place,Morningside Road,4
3331,Picardy Place,Ocean Terminal,6
3332,Picardy Place,Picardy Place,17
3333,Picardy Place,Pollock Halls,6
3334,Picardy Place,Portobello - Kings Road,1
3335,Picardy Place,Scotland Street,4
3336,Picardy Place,Simon Square,1
3337,Picardy Place,South Trinity Road,5
3338,Picardy Place,St Andrew Square,2
3339,Picardy Place,Surgeons Hall,2
3340,Picardy Place,Tollcross,2
3341,Picardy Place,Victoria Quay,12
3342,Picardy Place,Warrender Park Road,2
3343,Picardy Place,Waverley Court,1
3344,Picardy Place,West Crosscauseway,2
3345,Picardy Place,Wester Coates Terrace,1
3346,Pleasance Courtyard,Abbeyhill,19
3347,Pleasance Courtyard,Boroughmuir,1
3348,Pleasance Courtyard,Bristo Square,3
3349,Pleasance Courtyard,Brunswick Place,1
3350,Pleasance Courtyard,Canonmills,1
3351,Pleasance Courtyard,Castle Street,4
3352,Pleasance Courtyard,Castle Terrace,3
3353,Pleasance Courtyard,Charlotte Square,3
3354,Pleasance Courtyard,Crichton Street,1
3355,Pleasance Courtyard,Drumsheugh Place,1
3356,Pleasance Courtyard,Duke Street,1
3357,Pleasance Courtyard,Dundee Terrace,4
3358,Pleasance Courtyard,Dynamic Earth,6
3359,Pleasance Courtyard,East London Street,1
3360,Pleasance Courtyard,Edinburgh Royal Infirmary,5
3361,Pleasance Courtyard,George Square,1
3362,Pleasance Courtyard,Hillside Crescent,3
3363,Pleasance Courtyard,Holyrood Road,1
3364,Pleasance Courtyard,Hunter Square,1
3365,Pleasance Courtyard,Kings Building 2,3
3366,Pleasance Courtyard,Kings Buildings 1,4
3367,Pleasance Courtyard,Leith Walk,1
3368,Pleasance Courtyard,Logie Green Road,1
3369,Pleasance Courtyard,Marchmont Crescent,2
3370,Pleasance Courtyard,McDonald Road,3
3371,Pleasance Courtyard,Meadow Place,19
3372,Pleasance Courtyard,Meadows East,16
3373,Pleasance Courtyard,Meggetland,2
3374,Pleasance Courtyard,Pleasance Courtyard,6
3375,Pleasance Courtyard,Pollock Halls,8
3376,Pleasance Courtyard,Portobello - Kings Road,6
3377,Pleasance Courtyard,Royal Commonwealth Pool,10
3378,Pleasance Courtyard,Simon Square,2
3379,Pleasance Courtyard,Stockbridge,4
3380,Pleasance Courtyard,Surgeons Hall,1
3381,Pleasance Courtyard,Thirlestane Road,1
3382,Pleasance Courtyard,Tollcross,1
3383,Pleasance Courtyard,Warrender Park Road,1
3384,Pleasance Courtyard,Waverley Bridge,1
3385,Pleasance Courtyard,West Crosscauseway,6
3386,Pollock Halls,Abbeyhill,10
3387,Pollock Halls,Boroughmuir,4
3388,Pollock Halls,Bristo Square,9
3389,Pollock Halls,Brunswick Place,3
3390,Pollock Halls,Bruntsfield Links,1
3391,Pollock Halls,Castle Street,5
3392,Pollock Halls,Causewayside,2
3393,Pollock Halls,Chambers Street,5
3394,Pollock Halls,City Chambers,2
3395,Pollock Halls,Colinton Road,4
3396,Pollock Halls,Comely Bank Road,1
3397,Pollock Halls,Crichton Street,17
3398,Pollock Halls,Drumsheugh Place,2
3399,Pollock Halls,Duke Street,10
3400,Pollock Halls,Dundas Street,4
3401,Pollock Halls,Dynamic Earth,6
3402,Pollock Halls,Edinburgh Park Station,1
3403,Pollock Halls,Edinburgh Royal Infirmary,8
3404,Pollock Halls,Fountainbridge,3
3405,Pollock Halls,George Square,8
3406,Pollock Halls,Grassmarket,6
3407,Pollock Halls,Haymarket Terrace,1
3408,Pollock Halls,Holyrood Road,5
3409,Pollock Halls,Hunter Square,8
3410,Pollock Halls,IGMM - Western General,1
3411,Pollock Halls,Inverleith Row,2
3412,Pollock Halls,Joppa,4
3413,Pollock Halls,Kings Building 2,9
3414,Pollock Halls,Kings Building 3,1
3415,Pollock Halls,Kings Buildings - Murchison House,2
3416,Pollock Halls,Kings Buildings 1,10
3417,Pollock Halls,Lauriston Place,1
3418,Pollock Halls,Leith Walk,2
3419,Pollock Halls,Leith Walk North,2
3420,Pollock Halls,Lothian Road,6
3421,Pollock Halls,McDonald Road,3
3422,Pollock Halls,Meadow Place,3
3423,Pollock Halls,Meadows East,18
3424,Pollock Halls,Meggetland,8
3425,Pollock Halls,Milton Road - Edinburgh College,11
3426,Pollock Halls,Morningside Road,2
3427,Pollock Halls,Musselburgh Lidl,5
3428,Pollock Halls,Ocean Terminal,2
3429,Pollock Halls,Orchard Brae House,1
3430,Pollock Halls,Picardy Place,3
3431,Pollock Halls,Pleasance Courtyard,14
3432,Pollock Halls,Pollock Halls,36
3433,Pollock Halls,Portobello - Kings Road,33
3434,Pollock Halls,Queen Margaret University,5
3435,Pollock Halls,Royal Commonwealth Pool,7
3436,Pollock Halls,Scotland Street,1
3437,Pollock Halls,Simon Square,7
3438,Pollock Halls,South Trinity Road,1
3439,Pollock Halls,St Andrew Square,6
3440,Pollock Halls,Stockbridge,3
3441,Pollock Halls,Surgeons Hall,4
3442,Pollock Halls,Tollcross,4
3443,Pollock Halls,Victoria Quay,3
3444,Pollock Halls,Waverley Bridge,11
3445,Pollock Halls,West Crosscauseway,15
3446,Pollock Halls,Western General Hospital,1
3447,Port Edgar Marina,Dalmeny Station,1
3448,Port Edgar Marina,Gamekeeper's Road,1
3449,Port Edgar Marina,Hawes Pier,6
3450,Port Edgar Marina,Hopetoun Road,1
3451,Port Edgar Marina,Port Edgar Marina,11
3452,Port Edgar Marina,Western General Hospital,1
3453,Portobello - Kings Road,Abbeyhill,18
3454,Portobello - Kings Road,Boroughmuir,3
3455,Portobello - Kings Road,Brunswick Place,11
3456,Portobello - Kings Road,Canonmills,4
3457,Portobello - Kings Road,Castle Street,2
3458,Portobello - Kings Road,Causewayside,3
3459,Portobello - Kings Road,Comely Bank Road,4
3460,Portobello - Kings Road,Dalry Road Lidl,1
3461,Portobello - Kings Road,Drumsheugh Place,1
3462,Portobello - Kings Road,Duke Street,73
3463,Portobello - Kings Road,Dundas Street,7
3464,Portobello - Kings Road,Dynamic Earth,15
3465,Portobello - Kings Road,East London Street,4
3466,Portobello - Kings Road,Fountainbridge,1
3467,Portobello - Kings Road,Gladstone Terrace,1
3468,Portobello - Kings Road,Gorgie Road,1
3469,Portobello - Kings Road,Grassmarket,2
3470,Portobello - Kings Road,Hillside Crescent,13
3471,Portobello - Kings Road,Holyrood Road,3
3472,Portobello - Kings Road,IGMM - Western General,1
3473,Portobello - Kings Road,Inverleith Row,1
3474,Portobello - Kings Road,Joppa,18
3475,Portobello - Kings Road,Leith Walk,15
3476,Portobello - Kings Road,Leith Walk North,2
3477,Portobello - Kings Road,Logie Green Road,1
3478,Portobello - Kings Road,Lothian Road,3
3479,Portobello - Kings Road,McDonald Road,7
3480,Portobello - Kings Road,Meadow Place,7
3481,Portobello - Kings Road,Meadows East,7
3482,Portobello - Kings Road,Milton Road - Edinburgh College,7
3483,Portobello - Kings Road,Morningside Road,1
3484,Portobello - Kings Road,Musselburgh Lidl,11
3485,Portobello - Kings Road,Ocean Terminal,6
3486,Portobello - Kings Road,Picardy Place,3
3487,Portobello - Kings Road,Pollock Halls,16
3488,Portobello - Kings Road,Portobello - Kings Road,78
3489,Portobello - Kings Road,Queen Margaret University,4
3490,Portobello - Kings Road,Royal Commonwealth Pool,9
3491,Portobello - Kings Road,Scotland Street,6
3492,Portobello - Kings Road,Simon Square,3
3493,Portobello - Kings Road,South Trinity Road,10
3494,Portobello - Kings Road,St Andrews House,1
3495,Portobello - Kings Road,Stockbridge,5
3496,Portobello - Kings Road,Surgeons Hall,2
3497,Portobello - Kings Road,Tollcross,1
3498,Portobello - Kings Road,Victoria Quay,27
3499,Portobello - Kings Road,Waverley Bridge,4
3500,Portobello - Kings Road,Waverley Court,2
3501,Portobello - Kings Road,Waverley Station,2
3502,Portobello - Kings Road,West Crosscauseway,3
3503,Portobello - Kings Road,Western General Hospital,1
3504,Queen Margaret University,Haymarket Terrace,1
3505,Queen Margaret University,Joppa,1
3506,Queen Margaret University,Lothian Road,1
3507,Queen Margaret University,Milton Road - Edinburgh College,5
3508,Queen Margaret University,Musselburgh Brunton Hall,3
3509,Queen Margaret University,Musselburgh Lidl,19
3510,Queen Margaret University,Pollock Halls,2
3511,Queen Margaret University,Portobello - Kings Road,8
3512,Queen Margaret University,Queen Margaret University,61
3513,Queen Margaret University,Royal Commonwealth Pool,2
3514,Queen Margaret University,Victoria Quay,2
3515,Roseburn Street,Balgreen Road,2
3516,Roseburn Street,Belford Road,1
3517,Roseburn Street,Boroughmuir,4
3518,Roseburn Street,Bruntsfield Links,1
3519,Roseburn Street,Castle Street,5
3520,Roseburn Street,Castle Terrace,3
3521,Roseburn Street,Charlotte Square,4
3522,Roseburn Street,Colinton Road,3
3523,Roseburn Street,Corstorphine Road,1
3524,Roseburn Street,Dalry Road Lidl,3
3525,Roseburn Street,Dean Street,2
3526,Roseburn Street,Drumsheugh Place,1
3527,Roseburn Street,EICC,4
3528,Roseburn Street,East London Street,1
3529,Roseburn Street,Ellersly Road,1
3530,Roseburn Street,Gorgie Road,5
3531,Roseburn Street,Grassmarket,1
3532,Roseburn Street,Haymarket Station,2
3533,Roseburn Street,Haymarket Terrace,2
3534,Roseburn Street,Hillside Crescent,1
3535,Roseburn Street,Leith Walk,4
3536,Roseburn Street,Lothian Road,1
3537,Roseburn Street,McDonald Road,1
3538,Roseburn Street,Meadows East,1
3539,Roseburn Street,Meggetland,1
3540,Roseburn Street,Murrayfield,1
3541,Roseburn Street,Roseburn Street,19
3542,Roseburn Street,Scotland Street,1
3543,Roseburn Street,South Trinity Road,1
3544,Roseburn Street,St Andrew Square,1
3545,Roseburn Street,Tollcross,1
3546,Roseburn Street,Victoria Quay,4
3547,Roseburn Street,Waverley Bridge,2
3548,Roseburn Street,Wester Coates Terrace,2
3549,Royal Commonwealth Pool,Abbeyhill,15
3550,Royal Commonwealth Pool,Belford Road,1
3551,Royal Commonwealth Pool,Boroughmuir,2
3552,Royal Commonwealth Pool,Bristo Square,1
3553,Royal Commonwealth Pool,Brunswick Place,3
3554,Royal Commonwealth Pool,Canonmills,1
3555,Royal Commonwealth Pool,Castle Terrace,1
3556,Royal Commonwealth Pool,Causewayside,5
3557,Royal Commonwealth Pool,Chambers Street,1
3558,Royal Commonwealth Pool,Charlotte Square,1
3559,Royal Commonwealth Pool,Colinton Road,1
3560,Royal Commonwealth Pool,Comely Bank Road,3
3561,Royal Commonwealth Pool,Crichton Street,4
3562,Royal Commonwealth Pool,Dalry Road Lidl,2
3563,Royal Commonwealth Pool,Duke Street,3
3564,Royal Commonwealth Pool,Dundas Street,1
3565,Royal Commonwealth Pool,Dundee Terrace,4
3566,Royal Commonwealth Pool,Dynamic Earth,10
3567,Royal Commonwealth Pool,EICC,3
3568,Royal Commonwealth Pool,Edinburgh Royal Infirmary,4
3569,Royal Commonwealth Pool,Ellersly Road,1
3570,Royal Commonwealth Pool,Fountainbridge,5
3571,Royal Commonwealth Pool,George Square,7
3572,Royal Commonwealth Pool,Gorgie Road,2
3573,Royal Commonwealth Pool,Grassmarket,2
3574,Royal Commonwealth Pool,Haymarket Station,1
3575,Royal Commonwealth Pool,Holyrood Road,9
3576,Royal Commonwealth Pool,Hunter Square,4
3577,Royal Commonwealth Pool,Joppa,2
3578,Royal Commonwealth Pool,Kings Building 2,14
3579,Royal Commonwealth Pool,Kings Building 3,1
3580,Royal Commonwealth Pool,Kings Buildings 1,3
3581,Royal Commonwealth Pool,Lauriston Place,6
3582,Royal Commonwealth Pool,Leith Walk,8
3583,Royal Commonwealth Pool,Lothian Road,2
3584,Royal Commonwealth Pool,Marchmont Crescent,3
3585,Royal Commonwealth Pool,McDonald Road,4
3586,Royal Commonwealth Pool,Meadow Place,4
3587,Royal Commonwealth Pool,Meadows East,3
3588,Royal Commonwealth Pool,Meggetland,3
3589,Royal Commonwealth Pool,Milton Road - Edinburgh College,3
3590,Royal Commonwealth Pool,Morningside Road,16
3591,Royal Commonwealth Pool,Musselburgh Lidl,5
3592,Royal Commonwealth Pool,Ocean Terminal,1
3593,Royal Commonwealth Pool,Picardy Place,1
3594,Royal Commonwealth Pool,Pleasance Courtyard,16
3595,Royal Commonwealth Pool,Pollock Halls,9
3596,Royal Commonwealth Pool,Portobello - Kings Road,6
3597,Royal Commonwealth Pool,Royal Commonwealth Pool,16
3598,Royal Commonwealth Pool,Royal Edinburgh Hospital,1
3599,Royal Commonwealth Pool,Simon Square,7
3600,Royal Commonwealth Pool,St Andrew Square,4
3601,Royal Commonwealth Pool,Stockbridge,2
3602,Royal Commonwealth Pool,Surgeons Hall,1
3603,Royal Commonwealth Pool,Thirlestane Road,2
3604,Royal Commonwealth Pool,Tollcross,9
3605,Royal Commonwealth Pool,Waitrose Comely Bank,1
3606,Royal Commonwealth Pool,Warrender Park Road,5
3607,Royal Commonwealth Pool,Waverley Bridge,2
3608,Royal Commonwealth Pool,West Crosscauseway,3
3609,Royal Commonwealth Pool,Western General Hospital,1
3610,Royal Edinburgh Hospital,Boroughmuir,2
3611,Royal Edinburgh Hospital,Bruntsfield Links,1
3612,Royal Edinburgh Hospital,Causewayside,2
3613,Royal Edinburgh Hospital,Colinton Road,1
3614,Royal Edinburgh Hospital,Dalry Road Lidl,1
3615,Royal Edinburgh Hospital,Edinburgh Royal Infirmary,1
3616,Royal Edinburgh Hospital,George Square,2
3617,Royal Edinburgh Hospital,Haymarket Station,1
3618,Royal Edinburgh Hospital,Holyrood Road,2
3619,Royal Edinburgh Hospital,Lothian Road,3
3620,Royal Edinburgh Hospital,Morningside Road,1
3621,Royal Edinburgh Hospital,Royal Edinburgh Hospital,1
3622,Royal Edinburgh Hospital,St Andrew Square,1
3623,Scotland Street,Abbeyhill,2
3624,Scotland Street,Canonmills,17
3625,Scotland Street,Castle Street,2
3626,Scotland Street,Chambers Street,3
3627,Scotland Street,Charlotte Square,1
3628,Scotland Street,Comely Bank Road,9
3629,Scotland Street,Cramond Foreshore,1
3630,Scotland Street,Drumsheugh Place,2
3631,Scotland Street,Duke Street,2
3632,Scotland Street,Dundas Street,3
3633,Scotland Street,Fountainbridge,1
3634,Scotland Street,Hillside Crescent,1
3635,Scotland Street,Inverleith Row,5
3636,Scotland Street,Joppa,1
3637,Scotland Street,Kings Buildings 1,1
3638,Scotland Street,Leith Walk,1
3639,Scotland Street,Leith Walk North,2
3640,Scotland Street,Lothian Road,1
3641,Scotland Street,Marchmont Crescent,1
3642,Scotland Street,McDonald Road,2
3643,Scotland Street,Milton Road - Edinburgh College,4
3644,Scotland Street,Ocean Terminal,3
3645,Scotland Street,Pollock Halls,1
3646,Scotland Street,Portobello - Kings Road,9
3647,Scotland Street,Scotland Street,52
3648,Scotland Street,South Trinity Road,3
3649,Scotland Street,St Andrew Square,2
3650,Scotland Street,St Andrews House,1
3651,Scotland Street,Stockbridge,1
3652,Scotland Street,Victoria Quay,6
3653,Scotland Street,Waitrose Comely Bank,2
3654,Scotstoun House,Forth Bridge Visitors Centre,2
3655,Sighthill - Edinburgh College,Balgreen Road,1
3656,Sighthill - Edinburgh College,Gorgie Road,1
3657,Sighthill - Edinburgh College,Heriot Watt - Edinburgh Business School,2
3658,Sighthill - Edinburgh College,Heriot Watt - Student Accommodation,1
3659,Sighthill - Edinburgh College,IGMM - Western General,1
3660,Sighthill - Edinburgh College,Meggetland,3
3661,Sighthill - Edinburgh College,Sighthill - Edinburgh College,1
3662,Simon Square,Abbeyhill,11
3663,Simon Square,Boroughmuir,1
3664,Simon Square,Brunswick Place,8
3665,Simon Square,Bruntsfield Links,1
3666,Simon Square,Castle Street,1
3667,Simon Square,Causewayside,2
3668,Simon Square,Charlotte Square,11
3669,Simon Square,City Chambers,1
3670,Simon Square,Colinton Road,1
3671,Simon Square,Crichton Street,1
3672,Simon Square,Drumsheugh Place,1
3673,Simon Square,Duke Street,1
3674,Simon Square,Dundee Terrace,1
3675,Simon Square,Dynamic Earth,1
3676,Simon Square,Edinburgh Royal Infirmary,4
3677,Simon Square,Gladstone Terrace,1
3678,Simon Square,Haymarket Station,2
3679,Simon Square,Heriot Watt - Edinburgh Business School,1
3680,Simon Square,Hillside Crescent,4
3681,Simon Square,Holyrood Road,1
3682,Simon Square,IGMM - Western General,2
3683,Simon Square,Kings Building 2,1
3684,Simon Square,Kings Building 3,2
3685,Simon Square,Kings Buildings - Murchison House,1
3686,Simon Square,Leith Walk,8
3687,Simon Square,Leith Walk North,2
3688,Simon Square,Logie Green Road,3
3689,Simon Square,Meadow Place,11
3690,Simon Square,Meadows East,5
3691,Simon Square,Musselburgh Lidl,2
3692,Simon Square,Picardy Place,2
3693,Simon Square,Pleasance Courtyard,2
3694,Simon Square,Pollock Halls,3
3695,Simon Square,Portobello - Kings Road,5
3696,Simon Square,Royal Commonwealth Pool,3
3697,Simon Square,Scotland Street,3
3698,Simon Square,Simon Square,7
3699,Simon Square,South Trinity Road,1
3700,Simon Square,St Andrew Square,6
3701,Simon Square,Stockbridge,1
3702,Simon Square,Surgeons Hall,1
3703,Simon Square,Thirlestane Road,1
3704,Simon Square,Victoria Quay,1
3705,Simon Square,Warrender Park Road,1
3706,Simon Square,Waverley Bridge,6
3707,Simon Square,West Crosscauseway,2
3708,South Trinity Road,Abbeyhill,1
3709,South Trinity Road,Brunswick Place,5
3710,South Trinity Road,Canonmills,6
3711,South Trinity Road,Castle Street,1
3712,South Trinity Road,Causewayside,1
3713,South Trinity Road,Comely Bank Road,12
3714,South Trinity Road,Corstorphine Road,1
3715,South Trinity Road,Craigleith Road,3
3716,South Trinity Road,Cramond Foreshore,4
3717,South Trinity Road,Dean Street,2
3718,South Trinity Road,Drumsheugh Place,8
3719,South Trinity Road,Duke Street,5
3720,South Trinity Road,Dundas Street,7
3721,South Trinity Road,Dynamic Earth,1
3722,South Trinity Road,East London Street,2
3723,South Trinity Road,Gamekeeper's Road,1
3724,South Trinity Road,George Square,1
3725,South Trinity Road,Haymarket Station,4
3726,South Trinity Road,Hillside Crescent,6
3727,South Trinity Road,Hunter Square,1
3728,South Trinity Road,Inverleith Row,7
3729,South Trinity Road,Joppa,1
3730,South Trinity Road,Kings Buildings 1,1
3731,South Trinity Road,Leith Walk,6
3732,South Trinity Road,Leith Walk North,2
3733,South Trinity Road,Lothian Road,1
3734,South Trinity Road,McDonald Road,3
3735,South Trinity Road,Meadow Place,1
3736,South Trinity Road,Murrayfield,1
3737,South Trinity Road,Murrayfield Tram,1
3738,South Trinity Road,Ocean Terminal,2
3739,South Trinity Road,Orchard Brae House,2
3740,South Trinity Road,Picardy Place,2
3741,South Trinity Road,Portobello - Kings Road,6
3742,South Trinity Road,Roseburn Street,1
3743,South Trinity Road,Scotland Street,1
3744,South Trinity Road,Simon Square,1
3745,South Trinity Road,South Trinity Road,40
3746,South Trinity Road,St Andrew Square,3
3747,South Trinity Road,Stockbridge,8
3748,South Trinity Road,Tollcross,1
3749,South Trinity Road,Victoria Quay,13
3750,South Trinity Road,Waitrose Comely Bank,5
3751,South Trinity Road,Waverley Bridge,1
3752,South Trinity Road,Western General Hospital,3
3753,St Andrew Square,Abbeyhill,8
3754,St Andrew Square,Balgreen Road,1
3755,St Andrew Square,Belford Road,1
3756,St Andrew Square,Boroughmuir,3
3757,St Andrew Square,Bristo Square,2
3758,St Andrew Square,Brunswick Place,18
3759,St Andrew Square,Bruntsfield Links,4
3760,St Andrew Square,Canonmills,12
3761,St Andrew Square,Castle Street,9
3762,St Andrew Square,Castle Terrace,1
3763,St Andrew Square,Causewayside,1
3764,St Andrew Square,Chambers Street,6
3765,St Andrew Square,Charlotte Square,9
3766,St Andrew Square,City Chambers,2
3767,St Andrew Square,Colinton Road,4
3768,St Andrew Square,Comely Bank Road,1
3769,St Andrew Square,Corstorphine Road,2
3770,St Andrew Square,Craigleith Road,1
3771,St Andrew Square,Cramond Foreshore,3
3772,St Andrew Square,Dalry Road Lidl,1
3773,St Andrew Square,Dean Street,1
3774,St Andrew Square,Duke Street,30
3775,St Andrew Square,Dundas Street,10
3776,St Andrew Square,Dundee Terrace,2
3777,St Andrew Square,EICC,7
3778,St Andrew Square,East London Street,1
3779,St Andrew Square,Edinburgh Royal Infirmary,1
3780,St Andrew Square,Edinburgh Zoo,1
3781,St Andrew Square,Fountainbridge,4
3782,St Andrew Square,Gladstone Terrace,6
3783,St Andrew Square,Gorgie Road,4
3784,St Andrew Square,Grassmarket,4
3785,St Andrew Square,Haymarket Station,3
3786,St Andrew Square,Haymarket Terrace,5
3787,St Andrew Square,Hillside Crescent,10
3788,St Andrew Square,Holyrood Road,1
3789,St Andrew Square,Hunter Square,1
3790,St Andrew Square,IGMM - Western General,1
3791,St Andrew Square,Inverleith Row,2
3792,St Andrew Square,Joppa,1
3793,St Andrew Square,Kings Building 2,1
3794,St Andrew Square,Kings Building 3,7
3795,St Andrew Square,Lauriston Place,1
3796,St Andrew Square,Leith Walk,34
3797,St Andrew Square,Leith Walk North,5
3798,St Andrew Square,Logie Green Road,6
3799,St Andrew Square,Lothian Road,12
3800,St Andrew Square,McDonald Road,6
3801,St Andrew Square,Meadow Place,2
3802,St Andrew Square,Meadows East,3
3803,St Andrew Square,Morningside Road,3
3804,St Andrew Square,Ocean Terminal,10
3805,St Andrew Square,Picardy Place,7
3806,St Andrew Square,Portobello - Kings Road,4
3807,St Andrew Square,Scotland Street,4
3808,St Andrew Square,Simon Square,4
3809,St Andrew Square,South Trinity Road,9
3810,St Andrew Square,St Andrew Square,31
3811,St Andrew Square,Stockbridge,8
3812,St Andrew Square,Surgeons Hall,1
3813,St Andrew Square,Tollcross,4
3814,St Andrew Square,Victoria Quay,20
3815,St Andrew Square,Waverley Bridge,11
3816,St Andrew Square,West Crosscauseway,1
3817,St Andrew Square,Wester Coates Terrace,1
3818,St Andrew Square,Western General Hospital,2
3819,St Andrews House,Abbeyhill,7
3820,St Andrews House,Bristo Square,4
3821,St Andrews House,Canonmills,1
3822,St Andrews House,Castle Street,5
3823,St Andrews House,Castle Terrace,7
3824,St Andrews House,Causewayside,1
3825,St Andrews House,Charlotte Square,1
3826,St Andrews House,Corstorphine Road,1
3827,St Andrews House,Drumsheugh Place,3
3828,St Andrews House,Duke Street,2
3829,St Andrews House,Dundas Street,2
3830,St Andrews House,Dundee Terrace,9
3831,St Andrews House,Dynamic Earth,9
3832,St Andrews House,EICC,2
3833,St Andrews House,Edinburgh Zoo,1
3834,St Andrews House,Fountainbridge,3
3835,St Andrews House,George Square,9
3836,St Andrews House,Grassmarket,4
3837,St Andrews House,Hillside Crescent,2
3838,St Andrews House,Holyrood Road,2
3839,St Andrews House,Hunter Square,5
3840,St Andrews House,Inverleith Row,1
3841,St Andrews House,Joppa,7
3842,St Andrews House,Kings Buildings 1,4
3843,St Andrews House,Lauriston Place,1
3844,St Andrews House,Leith Walk,2
3845,St Andrews House,Leith Walk North,2
3846,St Andrews House,Meadow Place,2
3847,St Andrews House,Morningside Road,1
3848,St Andrews House,Murrayfield,1
3849,St Andrews House,Ocean Terminal,2
3850,St Andrews House,Picardy Place,2
3851,St Andrews House,Portobello - Kings Road,10
3852,St Andrews House,Queen Margaret University,1
3853,St Andrews House,Scotland Street,1
3854,St Andrews House,South Trinity Road,1
3855,St Andrews House,St Andrews House,7
3856,St Andrews House,Surgeons Hall,1
3857,St Andrews House,Tollcross,1
3858,St Andrews House,Warrender Park Road,1
3859,St Andrews House,Waverley Bridge,4
3860,St Andrews House,Waverley Court,2
3861,Stockbridge,Abbeyhill,1
3862,Stockbridge,Belford Road,3
3863,Stockbridge,Bristo Square,2
3864,Stockbridge,Brunswick Place,4
3865,Stockbridge,Canonmills,7
3866,Stockbridge,Castle Street,2
3867,Stockbridge,Comely Bank Road,1
3868,Stockbridge,Craigleith Road,1
3869,Stockbridge,Cramond Foreshore,3
3870,Stockbridge,Dalry Road Lidl,3
3871,Stockbridge,Dean Street,2
3872,Stockbridge,Drumsheugh Place,1
3873,Stockbridge,Duke Street,7
3874,Stockbridge,Dundas Street,8
3875,Stockbridge,Dundee Terrace,1
3876,Stockbridge,Dynamic Earth,2
3877,Stockbridge,East London Street,5
3878,Stockbridge,Edinburgh Royal Infirmary,1
3879,Stockbridge,Edinburgh Zoo,2
3880,Stockbridge,Gorgie Road,2
3881,Stockbridge,Haymarket Terrace,1
3882,Stockbridge,Hillside Crescent,4
3883,Stockbridge,Hunter Square,1
3884,Stockbridge,IGMM - Western General,6
3885,Stockbridge,Inverleith Row,8
3886,Stockbridge,Leith Walk,10
3887,Stockbridge,Leith Walk North,1
3888,Stockbridge,Logie Green Road,7
3889,Stockbridge,Lothian Road,2
3890,Stockbridge,Marchmont Crescent,2
3891,Stockbridge,McDonald Road,5
3892,Stockbridge,Meggetland,1
3893,Stockbridge,Ocean Terminal,6
3894,Stockbridge,Pollock Halls,1
3895,Stockbridge,Portobello - Kings Road,1
3896,Stockbridge,Scotland Street,5
3897,Stockbridge,Simon Square,1
3898,Stockbridge,South Trinity Road,8
3899,Stockbridge,St Andrew Square,2
3900,Stockbridge,Stockbridge,22
3901,Stockbridge,Surgeons Hall,4
3902,Stockbridge,Tollcross,3
3903,Stockbridge,Victoria Quay,32
3904,Stockbridge,Waitrose Comely Bank,2
3905,Stockbridge,Waverley Bridge,4
3906,Stockbridge,Wester Coates Terrace,1
3907,Stockbridge,Western General Hospital,1
3908,Surgeons Hall,Abbeyhill,2
3909,Surgeons Hall,Boroughmuir,1
3910,Surgeons Hall,Bristo Square,4
3911,Surgeons Hall,Brunswick Place,9
3912,Surgeons Hall,Bruntsfield Links,3
3913,Surgeons Hall,Canonmills,1
3914,Surgeons Hall,Castle Street,1
3915,Surgeons Hall,Castle Terrace,3
3916,Surgeons Hall,Causewayside,5
3917,Surgeons Hall,Charlotte Square,2
3918,Surgeons Hall,Colinton Road,1
3919,Surgeons Hall,Comely Bank Road,1
3920,Surgeons Hall,Crichton Street,3
3921,Surgeons Hall,Dean Street,1
3922,Surgeons Hall,Duke Street,3
3923,Surgeons Hall,Dynamic Earth,2
3924,Surgeons Hall,EICC,1
3925,Surgeons Hall,East London Street,2
3926,Surgeons Hall,Edinburgh Royal Infirmary,3
3927,Surgeons Hall,Gamekeeper's Road,1
3928,Surgeons Hall,George Square,1
3929,Surgeons Hall,Gladstone Terrace,3
3930,Surgeons Hall,Gorgie Road,1
3931,Surgeons Hall,Grassmarket,8
3932,Surgeons Hall,Haymarket Terrace,2
3933,Surgeons Hall,Hillside Crescent,2
3934,Surgeons Hall,Holyrood Road,4
3935,Surgeons Hall,Hunter Square,4
3936,Surgeons Hall,IGMM - Western General,1
3937,Surgeons Hall,Joppa,1
3938,Surgeons Hall,Kings Building 2,4
3939,Surgeons Hall,Kings Buildings - Murchison House,1
3940,Surgeons Hall,Kings Buildings 1,1
3941,Surgeons Hall,Lauriston Place,4
3942,Surgeons Hall,Leith Walk,15
3943,Surgeons Hall,Leith Walk North,5
3944,Surgeons Hall,Logie Green Road,8
3945,Surgeons Hall,Lothian Road,5
3946,Surgeons Hall,Marchmont Crescent,2
3947,Surgeons Hall,McDonald Road,5
3948,Surgeons Hall,Meadow Place,14
3949,Surgeons Hall,Meadows East,12
3950,Surgeons Hall,Morningside Road,3
3951,Surgeons Hall,Picardy Place,5
3952,Surgeons Hall,Pollock Halls,11
3953,Surgeons Hall,Portobello - Kings Road,1
3954,Surgeons Hall,Royal Commonwealth Pool,5
3955,Surgeons Hall,Scotland Street,2
3956,Surgeons Hall,South Trinity Road,1
3957,Surgeons Hall,St Andrew Square,2
3958,Surgeons Hall,Stockbridge,4
